rec_cc,sup_cc,yr,tiv
540,220,2025,63.0
540,225,1976,1.8
540,225,1982,15.0
540,225,1987,7.6
540,225,1990,10.0
540,225,2014,0.38
540,230,1985,30.4
540,230,1986,30.4
540,230,1989,15.2
540,230,1993,22.4
540,230,1994,34.9
540,230,2024,14.0
540,230,2025,44.0
540,235,1974,1.4
540,235,1975,45.54
540,235,1976,14.0
540,235,1983,0.76
540,235,1993,1.52
540,290,1994,18.72
540,290,1995,18.72
540,310,1993,2.52
540,310,2002,34.0
540,315,1976,5.4
540,315,1986,0.4
540,316,1999,6.48
540,316,2000,11.280000000000001
540,316,2007,5.8
540,317,1994,15.48
540,317,1999,182.6
540,317,2000,123.0
540,317,2001,57.2
540,317,2002,2.4
540,317,2020,1.44
540,325,2017,29.5
540,325,2018,24.0
540,355,1993,27.72
540,355,1999,24.14
540,355,2014,7.75
540,355,2015,15.129999999999999
540,355,2017,10.58
540,355,2019,10.4
540,359,2000,6.0
540,359,2001,194.0
540,359,2002,194.0
540,359,2003,80.0
540,359,2005,92.0
540,359,2006,6.0
540,359,2007,172.0
540,359,2008,172.0
540,359,2009,80.0
540,360,1977,12.0
540,360,1978,12.0
540,360,1980,5.7
540,360,1981,14.879999999999999
540,360,1983,34.2
540,360,1984,34.2
540,360,1985,34.2
540,365,1975,380.78
540,365,1976,294.26
540,365,1977,266.0
540,365,1978,340.5
540,365,1979,328.3
540,365,1980,516.2
540,365,1981,1269.6
540,365,1982,1445.0
540,365,1983,2668.45
540,365,1984,2578.7
540,365,1985,2559.2
540,365,1986,3012.8
540,365,1987,3197.45
540,365,1988,3138.05
540,365,1989,335.0
540,365,1990,284.78
540,365,1993,103.72
540,365,1994,87.47999999999999
540,365,1996,5.8
540,365,1997,10.2
540,365,1998,96.9
540,365,2000,143.1
540,365,2001,144.3
540,365,2002,54.0
540,365,2015,58.0
540,365,2016,129.28
540,365,2017,376.2
540,365,2018,376.2
540,365,2019,376.2
540,368,2018,60.0
540,369,1996,74.8
540,369,1998,68.0
540,369,1999,21.96
540,369,2001,6.8
540,369,2002,68.0
540,369,2003,71.85
540,369,2006,7.2
540,369,2007,7.2
540,369,2020,7.2
540,370,1993,7.56
540,370,1999,176.32
540,370,2000,48.0
540,370,2015,9.68
540,370,2016,3.6
540,370,2017,29.28
540,370,2018,31.92
540,370,2022,34.8
540,560,1995,0.24
540,560,2016,21.25
540,560,2017,11.25
540,615,1980,6.0
540,666,2004,11.84
540,666,2005,11.84
540,666,2016,21.0
540,705,1998,4.88
540,705,1999,10.16
540,710,2016,14.75
540,710,2019,16.0
540,710,2020,42.0
541,20,2023,0.35
541,20,2025,1.5
541,140,2014,2.7
541,200,2013,6.8
541,220,2015,15.0
541,220,2016,48.0
541,230,2013,2.57
541,230,2025,12.5
541,235,1975,28.42
541,235,1976,18.48
541,235,2011,0.28
541,235,2012,0.28
541,255,2015,0.48
541,265,1977,57.0
541,265,1978,57.0
541,265,1979,57.0
541,265,1980,57.0
541,265,1981,18.0
541,315,1977,3.8
541,317,2014,2.0
541,360,2013,0.12
541,365,1976,45.48
541,365,1977,156.07
541,365,1978,562.5
541,365,1979,172.39
541,365,1980,116.65
541,365,1981,183.86
541,365,1982,204.1
541,365,1983,152.3
541,365,1984,224.9
541,365,1985,223.5
541,365,1986,11.0
541,365,1999,2.4
541,365,2019,7.25
541,369,2014,6.8
541,560,2003,0.88
541,560,2020,4.2
541,560,2021,4.84
541,560,2022,5.04
541,560,2023,2.65
541,696,2024,1.08
541,710,2014,4.2
541,710,2016,3.24
541,710,2018,3.45
541,750,2019,15.0
551,2,2019,6.0
551,2,2020,1.0
551,2,2023,5.0
551,2,2024,0.8
551,20,1965,16.37
551,20,1966,0.29
551,20,1971,3.75
551,20,1976,92.54
551,20,2006,3.0
551,200,1964,5.34
551,200,1966,16.5
551,200,1971,127.9
551,200,1972,8.0
551,200,1973,8.0
551,200,1978,7.3500000000000005
551,200,1980,1.2
551,255,1974,9.0
551,325,1969,6.6
551,325,1970,3.6
551,325,1971,18.82
551,325,1972,36.6
551,325,1973,32.9
551,325,1976,14.0
551,325,1977,2.11
551,325,1978,2.11
551,325,1980,7.05
551,325,1981,19.9
551,325,2006,3.14
551,325,2011,3.12
551,325,2012,3.12
551,325,2016,3.12
551,325,2019,32.0
551,325,2021,10.0
551,345,1971,19.7
551,365,1975,48.0
551,365,1976,2.2
551,365,1979,4.0
551,365,1980,268.91
551,365,1981,352.1
551,365,1982,52.6
551,365,1984,18.0
551,365,2015,14.5
551,365,2019,5.3
551,369,2000,4.8
551,369,2002,2.16
551,369,2012,4.8
551,369,2016,14.4
551,369,2017,14.4
551,380,1977,4.8
551,380,1978,4.8
551,552,1964,1.41
551,560,2005,0.06
551,560,2012,2.77
551,560,2016,1.05
551,560,2022,2.4
551,666,2017,6.0
551,666,2021,9.8
551,710,1977,68.28
551,710,1978,62.28
551,710,1981,14.4
551,710,1996,7.5
551,710,2000,38.5
551,710,2006,28.5
551,710,2007,12.5
551,710,2008,1.75
551,710,2012,50.75
551,710,2016,65.5
551,710,2017,65.5
551,710,2020,1.8
552,2,1967,0.7
552,2,1993,0.28
552,140,1984,64.8
552,140,1985,64.8
552,140,1986,64.8
552,140,1987,64.8
552,200,1950,0.96
552,200,1951,17.6
552,200,1952,8.8
552,200,1953,28.0
552,200,1954,72.0
552,200,1955,50.08
552,200,1956,11.52
552,200,1958,61.2
552,200,1960,14.799999999999999
552,200,1962,28.51
552,200,1963,28.51
552,200,1981,6.8
552,200,1982,72.0
552,200,1984,8.0
552,200,1987,6.4
552,200,1992,45.0
552,220,1962,2.85
552,220,1963,7.6
552,220,1975,6.3
552,220,1977,1.05
552,220,1987,0.2
552,220,1988,2.28
552,220,1999,3.68
552,230,1983,22.8
552,230,1986,22.8
552,230,1990,1.52
552,255,1975,1.5
552,315,1991,46.8
552,315,1992,46.8
552,316,2000,2.16
552,317,2001,0.8
552,325,1967,11.4
552,325,1978,4.08
552,325,1983,10.0
552,325,1986,50.0
552,325,1998,1.44
552,355,2000,6.0
552,365,1975,5.7
552,365,1999,21.6
552,369,2001,9.2
552,369,2005,3.6
552,369,2006,3.6
552,501,1981,8.0
552,541,1977,1.2
552,560,1967,8.4
552,560,1971,4.9
552,560,1972,21.0
552,560,1973,0.1
552,560,1974,1.68
552,560,1975,36.2
552,560,1976,27.28
552,560,1977,0.24
552,620,2003,15.6
552,666,1978,11.53
552,710,1982,9.0
552,710,1983,1.6
552,710,1985,19.8
552,710,1986,130.8
552,710,1987,12.0
552,710,1991,18.0
552,710,2004,13.5
552,710,2005,21.0
552,710,2006,21.0
552,710,2023,20.4
552,731,1984,6.6
553,2,1990,8.5
553,20,2022,3.0
553,200,1964,5.41
553,200,1980,10.0
553,200,1981,14.2
553,200,1985,4.2
553,200,1986,8.379999999999999
553,200,1987,1.8
553,200,2016,0.32
553,220,1977,18.0
553,220,1978,18.95
553,220,1979,18.0
553,220,1984,6.5
553,220,1985,9.75
553,220,1989,6.5
553,220,1990,6.5
553,255,1976,3.6
553,255,1979,4.08
553,255,1980,4.08
553,255,1986,6.6
553,255,1988,6.6
553,255,1989,2.2
553,560,1972,0.48
553,560,1994,3.64
553,560,2008,2.54
553,560,2012,0.8
553,560,2013,7.43
553,560,2014,2.88
553,560,2015,5.1899999999999995
553,560,2024,2.4
553,710,2022,16.0
560,2,1951,77.2
560,2,1952,163.5
560,2,1956,112.4
560,2,1959,1.2
560,2,1962,4.5
560,2,1963,176.0
560,2,1964,15.0
560,2,1965,15.0
560,2,1966,3.6
560,2,1967,3.6
560,2,1968,3.6
560,2,1969,0.35
560,2,1972,30.8
560,2,1973,30.8
560,2,1976,14.0
560,2,1987,1.52
560,2,1988,12.0
560,2,1997,9.2
560,2,1999,18.4
560,2,2006,28.0
560,2,2007,38.0
560,2,2008,19.8
560,2,2009,19.8
560,2,2010,37.4
560,2,2011,38.4
560,2,2012,38.4
560,20,1956,50.0
560,20,1990,2.45
560,20,1991,2.45
560,20,1994,21.0
560,20,1995,21.0
560,20,1996,21.0
560,200,1950,73.6
560,200,1952,208.6
560,200,1953,144.36
560,200,1954,146.0
560,200,1955,386.25000000000006
560,200,1956,348.6
560,200,1957,594.6
560,200,1958,554.1500000000001
560,200,1959,183.1
560,200,1960,51.6
560,200,1962,389.4
560,200,1963,337.2
560,200,1964,357.59999999999997
560,200,1965,316.03
560,200,1966,353.2
560,200,1967,60.4
560,200,1968,65.2
560,200,1969,60.4
560,200,1970,96.4
560,200,1971,60.4
560,200,1972,72.3
560,200,1973,65.2
560,200,1974,105.2
560,200,1975,40.0
560,200,1976,40.0
560,200,1977,40.0
560,200,1978,40.0
560,200,1979,40.0
560,200,1980,40.0
560,200,1981,40.0
560,200,1982,40.0
560,200,1983,140.0
560,200,1984,140.0
560,200,1987,4.75
560,200,2005,8.64
560,200,2006,120.0
560,200,2007,139.0
560,200,2008,120.0
560,200,2010,7.38
560,200,2012,7.38
560,200,2015,1.8
560,210,2005,5.0
560,210,2006,5.0
560,210,2022,90.0
560,210,2023,90.0
560,210,2025,90.0
560,220,1960,4.9
560,220,1962,367.7
560,220,1963,715.8
560,220,1964,683.3
560,220,1965,627.5
560,220,1966,1020.2
560,220,1967,780.2
560,220,1968,593.5
560,220,1969,583.3
560,220,1970,1012.55
560,220,1971,845.7
560,220,1972,907.4
560,220,1973,565.2
560,220,1974,189.75
560,220,1975,388.36
560,220,1976,827.36
560,220,1977,485.86
560,220,1978,198.0
560,220,1980,12.0
560,220,1983,1.9
560,220,1984,13.9
560,220,1986,88.5
560,220,1987,88.5
560,220,1988,88.5
560,220,1989,91.75
560,220,1990,88.5
560,220,1991,88.5
560,220,1992,88.5
560,220,1993,88.5
560,220,1994,88.5
560,220,2005,15.3
560,220,2006,60.0
560,220,2007,60.0
560,220,2008,1.3
560,220,2009,1.7
560,220,2010,1.7
560,220,2011,11.0
560,220,2012,11.0
560,220,2013,11.0
560,225,1964,90.0
560,225,1965,90.0
560,225,1966,225.0
560,225,1967,225.0
560,225,1968,225.0
560,225,1969,225.0
560,225,1990,9.55
560,225,1991,8.75
560,225,1994,75.0
560,225,1995,75.0
560,225,1996,75.0
560,225,1997,1.85
560,230,1985,11.4
560,230,1986,11.4
560,230,1987,11.4
560,230,1991,9.0
560,255,1958,0.24
560,255,1976,39.0
560,255,1977,82.2
560,255,1978,82.2
560,255,1979,82.2
560,255,1980,172.2
560,255,1981,129.0
560,255,1982,82.2
560,255,1983,47.7
560,255,1984,60.5
560,255,1985,56.4
560,255,1986,82.2
560,255,1987,39.0
560,255,2001,17.6
560,255,2005,675.0
560,255,2006,1133.0
560,255,2007,1808.0
560,255,2008,763.0
560,255,2009,5.0
560,325,1966,354.85
560,325,1967,354.85
560,325,1968,354.85
560,325,1969,363.31
560,325,1970,361.6
560,325,1971,361.6
560,325,1972,354.85
560,325,1973,372.25
560,325,1974,632.25
560,325,1975,277.6
560,325,1976,269.6
560,325,1977,289.85
560,325,1978,289.85
560,325,1979,296.6
560,325,1980,280.25
560,325,1981,260.0
560,325,1982,280.95
560,325,1983,260.7
560,325,1984,260.0
560,325,1986,20.25
560,325,2005,82.5
560,325,2006,82.5
560,325,2007,82.5
560,325,2008,82.5
560,325,2009,82.5
560,365,2014,50.0
560,369,1992,140.0
560,380,2008,236.7
560,380,2009,236.7
560,380,2010,447.1
560,380,2011,447.1
560,380,2012,447.1
560,390,1965,12.0
560,581,1981,5.0
560,663,1973,22.14
560,663,1974,22.759999999999998
560,666,1977,573.7
560,666,1978,553.3
560,666,1979,553.3
560,666,1980,553.3
560,666,1981,71.2
560,666,1982,71.2
560,666,1983,553.88
560,666,1984,71.2
560,666,1985,70.0
560,666,1986,670.78
560,666,1987,5.5
560,666,1992,621.6
560,666,1993,621.6
560,666,1994,621.6
560,666,1999,9.0
560,666,2000,9.0
560,666,2010,10.0
560,666,2011,10.0
560,666,2012,10.0
560,750,1978,48.6
560,750,1979,48.6
565,2,1994,0.84
565,2,1995,2.4
565,2,2012,5.0
565,140,2004,10.0
565,140,2009,10.6
565,325,2004,6.0
565,359,2001,4.8
565,369,2001,2.4
565,369,2010,3.4
565,560,1998,4.8
565,560,2017,1.2
565,560,2024,1.5
565,620,2002,11.399999999999999
565,710,1997,5.0
565,710,2001,14.0
565,710,2006,100.0
565,710,2008,100.0
565,710,2009,4.62
565,710,2012,51.5
565,710,2013,9.0
565,710,2016,4.0
565,710,2017,37.0
565,710,2024,54.0
565,710,2025,0.2
565,750,1994,1.5
565,750,1995,1.9
565,750,2011,0.75
565,750,2014,1.9
570,2,1989,0.18
570,2,1998,5.0
570,200,1979,5.0
570,220,2017,1.3
570,220,2018,1.3
570,220,2019,1.3
570,230,1989,7.6
570,230,1991,3.8
570,230,2001,3.8
570,255,1980,2.88
570,255,2001,2.4
570,255,2004,1.2
570,325,1986,10.0
570,620,1983,0.88
570,666,1977,1.2
570,666,2006,0.72
570,900,2004,0.24
571,2,1979,0.16
571,2,1987,10.5
571,2,1988,27.0
571,2,1989,4.2
571,2,1990,25.0
571,2,1993,1.26
571,2,1997,18.4
571,2,2001,15.18
571,2,2009,2.0
571,2,2010,2.0
571,2,2018,1.52
571,2,2019,1.52
571,2,2024,11.2
571,20,1990,2.45
571,20,1996,68.64
571,20,1997,68.64
571,20,2000,26.4
571,20,2013,1.75
571,200,1977,1.8
571,200,1978,1.8
571,200,1979,6.8
571,200,1980,2.44
571,200,1981,3.6
571,200,1985,2.5
571,200,1987,22.5
571,200,1988,22.5
571,200,1990,1.2
571,200,1992,2.0
571,200,1995,20.950000000000003
571,200,1996,19.96
571,220,1985,2.6
571,220,1995,3.9
571,220,2000,12.6
571,220,2002,4.44
571,220,2003,7.040000000000001
571,220,2016,1.5
571,220,2018,12.6
571,220,2019,12.6
571,220,2020,57.6
571,225,1990,8.75
571,225,2003,15.75
571,225,2004,15.75
571,225,2013,6.25
571,225,2019,27.0
571,225,2020,27.0
571,225,2021,27.0
571,225,2022,27.0
571,225,2023,27.0
571,230,1987,18.0
571,230,1988,18.0
571,230,1993,7.6
571,230,2009,18.0
571,230,2010,18.0
571,230,2016,3.2
571,305,2000,14.6
571,365,1981,7.0
571,365,1996,3.5
571,369,2012,6.0
571,501,1991,4.0
571,501,1993,4.0
571,666,1991,0.96
571,666,1992,0.96
571,666,2019,27.0
571,666,2020,27.0
571,666,2021,27.0
571,666,2022,27.0
571,666,2023,27.0
572,560,2000,1.14
572,560,2001,1.26
572,666,1979,5.5
572,713,2020,2.1
580,2,1971,0.1
580,2,1972,0.35
580,200,1968,1.2
580,200,1974,0.6
580,220,1961,3.0999999999999996
580,220,1963,1.46
580,220,1964,0.32
580,220,1965,7.5600000000000005
580,220,1967,11.61
580,220,1969,0.95
580,220,1974,16.37
580,220,1975,0.6
580,220,1985,5.6
580,220,1996,4.0
580,316,2025,2.6
580,365,1979,43.2
580,365,1980,42.5
580,365,1983,7.5
580,365,1985,0.6
580,365,1996,17.12
580,560,2018,1.56
580,696,2020,0.84
580,731,1975,5.6
580,731,1979,20.4
581,140,2012,1.04
581,220,1987,1.3
581,325,1977,0.72
581,369,2008,5.6
581,696,2025,0.13
590,2,1968,0.35
590,20,1996,32.5
590,200,1971,0.4
590,200,1990,2.5
590,200,1993,3.5
590,220,1979,3.3
590,220,1997,1.3
590,666,2004,2.5
590,666,2016,2.5
590,750,1974,2.2
590,750,1990,7.0
590,750,1993,4.4
590,750,2004,7.0
590,750,2014,27.5
590,750,2016,44.7
590,750,2017,37.7
590,750,2021,0.88
590,750,2022,4.0
591,2,1983,2.0
591,2,1990,0.08
591,200,1977,0.8
591,200,1980,3.5
591,220,1979,17.6
591,325,1983,13.0
591,365,1979,2.0
591,365,1980,3.32
591,365,1986,10.0
591,620,1980,0.19
591,666,2013,2.5
591,696,2011,2.8
591,710,2011,5.0
591,710,2014,10.0
591,750,1982,1.9
591,750,1988,0.95
591,750,2005,14.6
591,750,2013,7.0
591,750,2014,5.84
591,750,2016,7.5
591,750,2018,9.5
591,750,2021,19.0
600,2,1957,2.5
600,2,1962,21.6
600,2,1964,15.24
600,2,1965,226.9
600,2,1966,237.02
600,2,1967,205.0
600,2,1968,5.2
600,2,1971,1.0
600,2,1974,200.1
600,2,1975,185.1
600,2,1976,234.14
600,2,1977,456.39
600,2,1978,357.25
600,2,1979,228.1
600,2,1980,159.5
600,2,1981,609.22
600,2,1982,380.25
600,2,1983,437.4
600,2,1986,18.0
600,2,1987,2.0
600,2,1988,76.0
600,2,1989,112.0
600,2,1990,49.0
600,2,1991,43.2
600,2,1993,86.4
600,2,1994,116.57000000000001
600,2,1996,34.4
600,2,1997,136.88
600,2,1999,8.28
600,2,2000,7.2
600,2,2006,19.9
600,2,2009,12.1
600,2,2010,47.7
600,2,2011,856.3000000000001
600,2,2012,868.6
600,2,2013,64.6
600,2,2014,10.6
600,2,2015,59.040000000000006
600,2,2016,974.0
600,2,2017,960.4799999999999
600,2,2018,911.7
600,2,2019,112.0
600,2,2020,18.48
600,2,2021,8.88
600,2,2022,673.0
600,2,2023,648.0
600,2,2025,266.3
600,20,1973,18.0
600,20,2011,12.0
600,20,2012,12.0
600,200,1977,18.0
600,200,2018,4.0
600,210,1981,36.0
600,210,1982,36.0
600,210,1983,42.5
600,210,2011,303.0
600,210,2012,548.5
600,211,2008,18.92
600,211,2009,36.099999999999994
600,220,1956,30.64
600,220,1957,43.67
600,220,1958,42.12
600,220,1959,47.58
600,220,1960,51.74
600,220,1961,12.9
600,220,1962,14.39
600,220,1963,16.49
600,220,1964,0.7
600,220,1965,40.480000000000004
600,220,1966,69.5
600,220,1967,80.5
600,220,1968,92.8
600,220,1969,27.0
600,220,1970,24.0
600,220,1973,5.0
600,220,1974,213.6
600,220,1975,232.5
600,220,1976,259.1
600,220,1977,319.1
600,220,1978,483.5
600,220,1979,1309.6399999999999
600,220,1980,841.6
600,220,1981,595.6
600,220,1982,838.26
600,220,1983,430.26
600,220,1984,341.6
600,220,1985,194.0
600,220,1986,96.5
600,220,1987,96.0
600,220,1988,108.84
600,220,1990,96.0
600,220,1991,37.44
600,220,1992,33.6
600,220,1995,55.0
600,220,1996,110.0
600,220,1997,110.22
600,220,2001,15.0
600,220,2002,159.5
600,220,2010,674.0
600,220,2011,791.25
600,220,2012,747.0
600,220,2013,25.0
600,220,2014,548.05
600,220,2016,9.5
600,220,2017,100.0
600,220,2018,100.0
600,220,2021,26.0
600,220,2022,163.52
600,225,1978,1.5
600,225,2005,17.6
600,230,1981,240.4
600,230,1982,240.4
600,230,1983,93.7
600,230,1988,105.6
600,230,1989,105.6
600,230,1990,63.0
600,255,1978,10.75
600,255,1980,2.1
600,255,1981,25.5
600,255,1982,23.4
600,255,1983,14.4
600,255,2014,4.8
600,255,2022,1.08
600,255,2023,18.0
600,305,1979,84.55
600,305,1980,76.3
600,305,2023,1.2
600,305,2024,1.2
600,315,1968,28.5
600,315,1969,28.5
600,315,1970,28.5
600,325,1969,52.8
600,325,1970,52.8
600,325,1971,0.24
600,325,1974,35.64
600,325,1975,71.3
600,325,1976,74.6
600,325,1977,74.6
600,325,1978,16.8
600,325,1979,90.0
600,325,1980,90.0
600,325,1981,12.5
600,325,1982,57.5
600,325,1983,24.7
600,325,2010,64.0
600,325,2011,102.75
600,325,2012,38.75
600,325,2013,25.0
600,325,2014,41.25
600,365,1961,29.04
600,365,1962,64.08
600,365,1967,56.800000000000004
600,365,1968,56.800000000000004
600,365,1981,1.4
600,365,2001,6.0
600,365,2005,150.0
600,365,2006,150.0
600,365,2007,150.0
600,365,2008,150.0
600,369,2010,16.2
600,369,2020,4.96
600,370,1999,171.6
600,370,2000,171.6
600,380,1983,3.5
600,390,1987,36.0
600,390,1988,36.0
600,390,1990,36.0
600,560,1980,98.0
600,560,1981,98.0
600,620,1985,16.5
600,630,1970,19.2
600,640,2021,31.2
600,640,2023,7.0
600,640,2024,14.4
600,640,2025,9.0
600,645,1960,3.2
600,651,1980,2.7
600,651,1981,12.68
600,666,1983,28.8
600,666,1984,28.8
600,666,2003,40.0
600,666,2004,40.0
600,666,2005,40.0
600,666,2023,375.74
600,666,2024,343.5
600,666,2025,343.5
600,670,1993,12.0
600,694,2021,0.84
600,696,2020,3.6
600,710,2010,227.20000000000002
600,710,2011,68.25
600,710,2012,68.25
600,710,2017,195.0
600,710,2018,195.0
600,710,2021,4.0
600,710,2022,12.0
600,710,2023,8.0
600,750,2025,1.75
615,2,1963,2.2
615,2,1977,0.56
615,2,1978,22.91
615,2,1979,0.56
615,2,1981,336.0
615,2,1982,280.0
615,2,1983,476.0
615,2,1984,447.0
615,2,1985,15.0
615,2,1990,28.0
615,2,1995,8.55
615,2,1996,8.55
615,2,2000,44.0
615,2,2001,132.20000000000002
615,2,2002,80.4
615,2,2010,22.8
615,2,2011,22.8
615,2,2015,6.0
615,2,2016,20.0
615,2,2018,9.6
615,2,2019,9.6
615,2,2020,9.6
615,2,2022,32.0
615,2,2023,80.0
615,2,2024,80.0
615,20,2005,9.0
615,20,2006,9.0
615,200,1976,9.0
615,200,1977,7.5
615,200,1978,7.5
615,200,1979,7.5
615,200,1982,55.8
615,200,1983,55.8
615,200,1984,118.8
615,200,1985,55.8
615,200,1991,27.9
615,200,1992,27.9
615,200,1993,27.9
615,200,1997,55.8
615,200,1998,55.8
615,200,2001,55.8
615,200,2003,55.8
615,200,2005,55.8
615,200,2006,55.8
615,200,2010,94.0
615,200,2011,94.0
615,200,2012,19.0
615,200,2015,75.0
615,200,2016,75.0
615,210,1976,51.0
615,210,1977,35.0
615,210,1978,35.0
615,210,1979,35.0
615,210,2015,37.5
615,210,2016,37.5
615,220,1962,15.84
615,220,1964,1.4
615,220,1965,37.8
615,220,1970,28.0
615,220,1971,28.0
615,220,1983,8.8
615,220,1984,8.8
615,220,1995,4.68
615,220,2005,11.7
615,220,2006,2.4
615,220,2008,136.5
615,220,2009,136.5
615,220,2010,136.5
615,220,2011,136.5
615,220,2016,26.0
615,220,2019,130.0
615,220,2020,130.0
615,220,2021,130.0
615,220,2023,5.0
615,225,1998,0.8
615,230,2005,75.0
615,230,2006,75.0
615,255,1988,13.5
615,255,1995,13.5
615,255,2002,13.5
615,255,2013,21.6
615,255,2014,21.6
615,255,2015,466.8
615,255,2016,993.8
615,255,2017,430.8
615,255,2018,430.8
615,255,2019,430.8
615,255,2020,430.8
615,255,2021,430.8
615,255,2022,430.8
615,255,2023,430.8
615,255,2024,430.8
615,255,2025,430.8
615,290,2014,29.6
615,315,1987,132.6
615,315,1988,132.6
615,315,1989,4.6
615,315,1990,4.6
615,315,1991,133.1
615,316,1994,18.12
615,316,1995,18.12
615,316,1996,24.5
615,316,2002,68.0
615,316,2003,68.0
615,317,1995,48.6
615,317,1996,48.6
615,325,1977,33.0
615,325,1982,5.0
615,325,1983,5.0
615,325,2010,41.25
615,325,2011,41.25
615,325,2013,114.0
615,325,2014,245.8
615,325,2015,84.0
615,325,2016,39.0
615,325,2017,57.5
615,325,2020,57.5
615,325,2022,57.5
615,360,1984,5.7
615,365,1961,19.8
615,365,1962,56.400000000000006
615,365,1963,162.4
615,365,1964,453.56
615,365,1965,477.52
615,365,1966,763.85
615,365,1967,850.1
615,365,1968,139.0
615,365,1969,86.8
615,365,1970,0.48
615,365,1972,307.5
615,365,1973,325.5
615,365,1974,130.0
615,365,1975,361.6
615,365,1976,334.1
615,365,1977,2336.5
615,365,1978,3387.24
615,365,1979,5389.43
615,365,1980,4486.25
615,365,1981,4568.75
615,365,1982,4581.25
615,365,1983,2268.9
615,365,1984,2123.0
615,365,1985,1425.0
615,365,1986,633.0
615,365,1987,693.2
615,365,1988,544.2
615,365,1989,810.1
615,365,1990,1635.1
615,365,1991,1984.2
615,365,1994,340.75
615,365,1995,415.65
615,365,1996,56.65
615,365,1999,101.16
615,365,2000,332.31
615,365,2001,813.0
615,365,2002,846.2
615,365,2003,812.7
615,365,2004,812.7
615,365,2005,508.2
615,365,2006,1142.0
615,365,2007,1277.5
615,365,2008,3575.0
615,365,2009,2350.0
615,365,2010,1014.0
615,365,2011,1594.6
615,365,2012,2138.0
615,365,2013,1228.0
615,365,2014,1168.0
615,365,2015,2064.0
615,365,2016,3363.45
615,365,2017,1634.65
615,365,2018,2065.0
615,365,2020,796.75
615,365,2021,424.75
615,365,2022,444.75
615,365,2023,499.75
615,365,2024,434.75
615,365,2025,60.0
615,369,1996,4.2
615,369,1998,187.92000000000002
615,369,1999,204.06
615,369,2000,118.96000000000001
615,369,2001,54.4
615,369,2002,64.6
615,369,2003,10.2
615,369,2004,23.0
615,369,2005,18.82
615,369,2006,22.88
615,369,2007,22.04
615,369,2009,22.04
615,369,2010,22.04
615,369,2011,38.4
615,369,2012,10.45
615,369,2014,10.45
615,370,1997,28.0
615,370,1999,285.0
615,370,2000,285.0
615,370,2001,285.0
615,370,2002,285.0
615,375,2014,5.0
615,380,2016,103.0
615,390,2014,9.5
615,390,2015,9.5
615,560,1998,2.0
615,560,1999,2.0
615,560,2000,21.0
615,560,2001,21.0
615,560,2008,12.5
615,560,2009,0.7
615,560,2013,5.0
615,560,2015,5.0
615,560,2016,19.0
615,560,2017,19.0
615,600,1962,2.16
615,651,1962,7.2
615,651,1963,8.48
615,651,1964,1.44
615,651,1978,3.2
615,651,1992,50.0
615,651,1993,50.0
615,651,1994,50.0
615,651,1995,50.0
615,696,2014,44.0
615,696,2015,44.0
615,696,2016,44.0
615,696,2017,44.0
615,696,2018,110.25
615,696,2019,66.25
615,696,2022,2.5
615,710,1988,14.25
615,710,1990,124.5
615,710,1991,112.0
615,710,1995,14.25
615,710,2000,30.0
615,710,2001,30.0
615,710,2002,44.25
615,710,2006,65.6
615,710,2010,18.0
615,710,2014,155.05
615,710,2015,734.0
615,710,2016,741.0
615,710,2017,46.6
615,710,2018,78.1
615,710,2019,48.0
615,710,2020,3.0
615,710,2022,137.5
615,710,2023,186.1
615,710,2024,30.0
616,2,1960,5.28
616,2,1965,6.0
616,2,1968,11.59
616,2,1969,16.8
616,2,1972,3.84
616,2,1973,21.939999999999998
616,2,1974,7.5
616,2,1976,10.48
616,2,1978,9.8
616,2,1979,58.94
616,2,1980,35.72
616,2,1981,29.14
616,2,1982,38.75
616,2,1983,148.87
616,2,1984,248.4
616,2,1985,126.0
616,2,1987,56.0
616,2,1988,48.45
616,2,1989,65.25
616,2,1992,8.0
616,2,1995,46.0
616,2,1996,50.19
616,2,1997,61.6
616,2,1998,18.4
616,2,1999,9.6
616,2,2002,43.599999999999994
616,2,2003,0.6
616,2,2006,1.8
616,2,2008,17.29
616,2,2010,17.29
616,2,2011,17.29
616,2,2013,80.0
616,2,2014,80.0
616,2,2015,10.4
616,2,2016,40.4
616,2,2017,102.7
616,2,2018,71.26
616,2,2019,29.0
616,2,2020,29.0
616,2,2022,48.8
616,2,2023,15.2
616,2,2024,37.6
616,2,2025,7.36
616,20,2022,4.0
616,20,2023,4.0
616,140,1983,27.57
616,200,1965,17.2
616,200,1977,20.1
616,210,2018,138.0
616,220,1957,10.5
616,220,1959,17.0
616,220,1960,36.76
616,220,1961,10.4
616,220,1963,6.66
616,220,1964,4.2
616,220,1967,4.5
