dispnum,ccode1,ccode2,styear,war,fatal,dyad_id,year,sd_w5,shared_us_w5,same_top5,both_imp_w5,ally_defense,cinc_diff,regime_dist,ln_capdist,ln_trade_lag1,py,py2,py3,unga,cwera
2946,2,40,1971,0,0.0,2_40,1971,0.0,0.0,0.0,1.0,0.0,0.1677042201,0.655,7.510211594257578,0.0,9.0,0.81,0.729,3.31717,1
2947,2,710,1971,0,0.0,2_710,1971,0.0,0.0,0.0,1.0,0.0,0.05678064,0.6559999999999999,9.31898847758312,0.0,1.0,0.01,0.001,2.7436904,1
2948,2,710,1972,0,0.0,2_710,1972,0.0,0.0,0.0,1.0,0.0,0.05178642,0.6679999999999999,9.31898847758312,1.791759469228055,1.0,0.01,0.001,2.8516742,1
2949,2,365,1972,0,0.0,2_365,1972,0.0,0.0,0.0,1.0,0.0,0.00609254,0.628,8.964861739409468,5.432411101028736,2.0,0.04,0.008,4.186236,1
2950,2,620,1973,0,0.0,2_620,1973,0.0,0.0,0.0,1.0,0.0,0.15812564205,0.686,8.963160242833732,5.608738889312415,28.0,7.84,21.952,3.0034735,1
2951,2,40,1974,0,0.0,2_40,1974,0.0,0.0,0.0,1.0,0.0,0.1505607015,0.696,7.510211594257578,0.0,3.0,0.09,0.027,4.3109,1
2955,775,800,1975,0,0.0,775_800,1975,1.0,1.0,1.0,1.0,0.0,0.0013412698,0.197,6.7067400797409285,1.4031515027684174,16.0,2.56,4.096,0.27783706,1
2956,710,732,1976,0,0.0,710_732,1976,0.0,0.0,0.0,1.0,0.0,0.107114978,0.1389999999999999,6.860873293082006,0.0,5.0,0.25,0.125,,1
2958,2,40,1976,0,0.0,2_40,1976,0.0,0.0,0.0,1.0,0.0,0.1401262857,0.722,7.510211594257578,0.0,2.0,0.04,0.008,4.412672,1
2959,630,680,1976,0,0.0,630_680,1976,,,,,,,,,,,,,,1
2960,2,731,1976,0,0.0,2_731,1976,0.0,0.0,0.0,1.0,0.0,0.1357571088,0.7040000000000001,9.309705953873744,,1.0,0.01,0.001,,1
2961,666,670,1976,0,0.0,666_670,1976,1.0,1.0,1.0,1.0,0.0,0.0018982399,0.731,7.225044696186576,,3.0,0.09,0.027,2.8226091,1
2962,2,40,1977,0,0.0,2_40,1977,0.0,0.0,0.0,1.0,0.0,0.139042227,0.762,7.510211594257578,0.0,1.0,0.01,0.001,4.0166,1
2963,731,740,1977,0,0.0,731_740,1977,0.0,0.0,0.0,1.0,0.0,0.0471373982,0.752,7.159447413700763,5.13167228913909,32.0,10.24,32.768,,1
2964,365,740,1977,0,0.0,365_740,1977,0.0,0.0,0.0,1.0,0.0,0.119513011,0.731,8.919854372191667,8.13871075463796,1.0,0.01,0.001,3.553788,1
2965,325,620,1978,0,0.0,325_620,1978,0.0,0.0,0.0,1.0,0.0,0.0179642441,0.6920000000000001,6.9136379421402925,7.847059165165293,33.0,10.89,35.937,1.8414828,1
2967,2,135,1979,0,0.0,2_135,1979,0.0,0.0,0.0,1.0,1.0,0.1341017375,0.6519999999999999,8.64207982555697,7.099069612611137,10.0,1.0,1.0,2.3789574800000004,1
2968,2,20,1979,0,0.0,2_20,1979,0.0,0.0,0.0,1.0,1.0,0.125432685,0.004,6.599189995613932,11.136522948632912,34.0,11.56,39.304,0.4998500000000001,1
2969,40,600,1980,0,0.0,40_600,1980,,,,,,,,,,,,,,1
2970,385,390,1981,0,0.0,385_390,1981,0.0,0.0,1.0,1.0,1.0,0.0001883096,0.043,6.182498044503958,7.519703250044706,36.0,12.96,46.656,0.0178899999999999,1
2971,2,731,1981,0,0.0,2_731,1981,0.0,0.0,0.0,1.0,0.0,0.1296747982,0.769,9.309705953873744,,1.0,0.01,0.001,,1
2972,2,40,1981,0,0.0,2_40,1981,0.0,0.0,0.0,1.0,0.0,0.135057017,0.784,7.510211594257578,0.0,2.0,0.04,0.008,4.317402,1
2973,365,380,1982,0,0.0,365_380,1982,0.0,0.0,0.0,1.0,0.0,0.1681345902,0.8,7.113630588729827,6.898098815045857,1.0,0.01,0.001,2.892618,1
2974,731,740,1982,0,0.0,731_740,1982,0.0,0.0,0.0,1.0,0.0,0.0437582111,0.749,7.159447413700763,6.1310308181668445,5.0,0.25,0.125,,1
2975,710,816,1982,0,0.0,710_816,1982,0.0,0.0,0.0,1.0,0.0,0.10738148,0.0459999999999999,7.752550009151222,0.0,1.0,0.01,0.001,1.8321909,1
2976,365,740,1982,0,0.0,365_740,1982,0.0,0.0,0.0,1.0,0.0,0.119078555,0.728,8.919854372191667,8.630307532324549,3.0,0.09,0.027,3.2099640000000003,1
2977,2,93,1982,0,0.0,2_93,1982,0.0,0.0,0.0,1.0,1.0,0.1290269243,0.6859999999999999,8.043310046571964,6.026969229748927,28.0,7.84,21.952,3.4052957,1
2978,2,620,1982,0,0.0,2_620,1982,0.0,0.0,0.0,1.0,0.0,0.127866936,0.784,8.963160242833732,8.699731358081912,1.0,0.01,0.001,3.6236874,1
2981,2,40,1983,0,0.0,2_40,1983,0.0,0.0,0.0,1.0,0.0,0.1298693043,0.79,7.510211594257578,0.4731237690430382,2.0,0.04,0.008,4.043748,1
2982,2,365,1982,0,0.0,2_365,1982,0.0,0.0,0.0,1.0,0.0,0.04190278,0.749,8.964861739409468,8.023735894570727,1.0,0.01,0.001,4.577424,1
2986,710,713,1956,0,0.0,710_713,1956,0.0,0.0,0.0,1.0,0.0,0.0919042892,0.003,7.451067453782427,,1.0,0.01,0.001,,1
2996,640,651,1959,0,0.0,640_651,1959,0.0,0.0,0.0,1.0,0.0,0.0011003999,0.1959999999999999,7.011574607621134,1.791759469228055,2.0,0.04,0.008,1.7912418,1
2997,645,651,1959,0,0.0,645_651,1959,0.0,0.0,0.0,1.0,1.0,0.0044985288,0.0529999999999999,7.168733968599368,1.0986122886681098,2.0,0.04,0.008,0.4299508999999999,1
